mcode_county,SSP126_2025,SSP126_2030,SSP126_2035,SSP126_2040,SSP126_2045,SSP126_2050,SSP126_2055,SSP126_2060
410527,49.46078540014075,34.04919510361265,33.9955844048278,30.197184688089656,22.821635255687042,19.791727465787147,17.2498547994274,14.861579033773234
410581,42.72286515094667,29.18146863220268,29.196055646191624,25.888270832847024,19.300936534845217,16.790217435611517,14.875043789857601,12.928925590411858
410602,43.83615893347155,30.496795963634508,29.96681883106492,26.531317077457555,20.12847647704257,17.415625774790392,15.25205690067575,13.228725736015235
410603,44.48922054321253,31.15277101024646,30.370229052844117,26.892209610764844,20.59364099513449,17.83035796869836,15.612994798024497,13.515214293786935
410611,43.30426602197774,30.49042736119793,29.51850212713185,26.173615846367586,20.286367377893203,17.60640052301992,15.415308149006645,13.282127513046381
410621,44.79784223631827,31.54975810915496,30.587600927060873,27.18231239608944,21.204971784511773,18.46063565639216,16.145830259882196,13.8654268041049
410622,43.72017303675819,30.94305049621895,29.706094499396407,26.328040741132263,20.560040226766517,17.84763716721644,15.632167745942944,13.445778733442912
410702,51.836586118201666,37.54606510371379,35.11175548762489,31.11520900086181,25.06824473746836,21.803828674734447,19.040076245739048,16.321281102062898
410703,53.561291758001666,38.90029634841501,36.26878298178111,32.07018013327089,25.734317470739967,22.296483988467962,19.449429364073765,16.706952397709024
410704,50.82621127307142,36.10885855084685,34.395643277146526,30.48089956431628,23.98062958227446,20.867558107256333,18.356752063150267,15.773528107987143
410711,52.27298942613821,37.466954680664905,35.386005854606616,31.348967623601748,24.911846248744276,21.661451380873373,18.986814578319798,16.30128135501522
410721,52.54979141183097,37.981381201137516,35.57658626356704,31.496520306639464,25.233473272239614,21.91133935157566,19.147221656951412,16.434162850949182
410724,55.1101995013274,39.94903377269302,37.21057780029465,32.8863169139824,26.373355930026705,22.84582437299111,19.93558087791332,17.143436639038736
410725,52.58209641325963,38.57851139097343,35.64187329976855,31.55747509623228,25.71705314446802,22.330838138279848,19.467107459505947,16.738789427469865
410726,46.648478420500936,33.503967754120616,31.658497212168633,28.114163482111802,22.519017099182463,19.639702270043013,17.17718188754928,14.715262089715887
410727,44.14296667488747,31.90777221172364,29.89898109325808,26.602504374706026,21.593067183233302,18.876306205702164,16.485130454055522,14.075254337128978
410781,45.797256297426514,32.519855277433074,31.035354503032107,27.522235803426295,21.670967612564123,18.856841884319813,16.547755562624054,14.203178255679564
410782,45.79869025224325,32.13153570559882,31.0427255778477,27.528626866176214,21.346187611970898,18.61598528390456,16.467936680780927,14.183403131862722
410783,44.05679920845695,31.78920948046608,29.89203325854511,26.611990194575757,21.52479180774888,18.78101808936161,16.341395090851844,13.924319498156377
410802,50.98232441732332,35.95614353989904,34.163762786508165,30.20743532681571,23.668803145352022,20.583476367497546,18.075851255464784,15.528686192808639
410803,50.86552736356383,35.40949690559684,34.17599373364559,30.17476082261838,23.134639577016454,20.089598250933435,17.720169212448006,15.286789047391455
410804,54.2708484775073,38.17575067049834,36.4400067946029,32.233682169718286,25.15649398202762,21.89829684015823,19.27338708668539,16.574204038332592
410811,54.00685186661908,37.94229331938281,36.20917996307852,31.999099046599746,24.913358875170136,21.652198165664196,19.031318573501746,16.368039851101546
410821,53.1866798325933,37.27594384005712,35.82409586146656,31.69360364815617,24.560136927850127,21.38879258570779,18.881751929381462,16.26736812416219
410822,53.3658157984105,37.39353436070647,35.915934660476715,31.68605422059151,24.399754863335886,21.149992965485485,18.62131249834647,16.06253234120031
410823,56.59999312628712,40.87852673741054,38.24008366034637,33.80070200855511,27.006740949106714,23.429786166027064,20.50841424545015,17.634181388455072
410825,56.0003066650809,40.71126815103508,38.00203546550178,33.59482944854318,26.9557188181028,23.394663487656466,20.50250701211902,17.62472635497786
410882,50.49290855542089,35.427750786596555,33.96039335741692,29.983388745154862,23.184428319725736,20.11719550680509,17.713739597960693,15.24797530636162
410883,52.806436016847606,37.93666995453507,35.687817704781516,31.563306375161474,25.1055797504458,21.830681450845,19.183170621095233,16.476684468413055
410902,48.85554046421834,34.72553001518119,33.44243437855213,29.71860811932447,23.336770622844554,20.226957685049264,17.551032197769363,15.060847347493052
410922,52.577436590847896,36.54295133287922,36.11958940386484,32.11053722803869,24.53376521921081,21.24137618296767,18.42493047164774,15.812284363281517
410923,56.0045717240148,37.98323043612683,38.623250383527704,34.35840388195444,25.49034558370361,22.060891492361012,19.161318638918388,16.451275771294352
410926,49.55242168805371,36.11569778938818,34.00995883011929,30.30109515573337,24.391691976290335,21.088547569181276,18.149031191166134,15.453146905474462
410927,49.74811940812466,36.8143331819327,34.2221612001558,30.47177859382711,24.72698298862914,21.26781516815324,18.2009683666321,15.41180324262699
410928,46.76550782532838,33.69813933111217,31.920694227204628,28.423288062109872,22.769212659114494,19.763218368266198,17.099619871342963,14.58270557439082
411002,48.087799411015965,35.52403345674687,31.81022835870311,27.941316004305662,23.223891027332986,20.09339013960265,17.418862189903656,14.777390230044913
411003,47.250990408584755,34.87685724578862,31.299513307584956,27.521540458962463,22.871608178349106,19.813289906869493,17.191534080654193,14.586077242848441
411024,44.35315099969014,32.31382187354192,29.200819253518063,25.760543839937245,21.423824546358258,18.679852386658283,16.246200926336535,13.71921102416601
411025,43.3178754399855,31.818740349998976,28.499636934908562,25.026834855531437,20.799915930687746,18.01803919036095,15.631017216885844,13.215525386862385
411081,44.76853690846982,32.94941292567775,29.71228990359827,26.147321195266017,21.640537209925586,18.757821082670397,16.327583821410997,13.825756825399713
411082,48.97567881000486,36.380358928494495,32.80502588922143,28.95882720635827,24.12841987480391,20.96864096197479,18.26553013159396,15.578332465744166
411102,39.23324843869052,28.704818774995967,25.580888168615843,22.49402007562075,18.84169089042977,16.370420295711597,14.198665655359124,11.93933403803411
411103,41.508681667326115,30.425362507262264,27.12900819699761,23.850344589074258,19.955997561755257,17.32220051800032,15.01554944011966,12.648030041527486
411104,41.1283230305807,30.049353932150428,26.70895940872358,23.491340286417376,19.73082601483147,17.139766362568015,14.831795983567645,12.463114411734297
411121,38.7973045512806,28.325907744955963,25.3699699237162,22.31141612374619,18.61080465859025,16.182162248079667,14.06756910583746,11.83110105652756
411122,43.62783533025321,31.93252058885643,28.63419550763848,25.18864371606835,20.99011448579206,18.2318863549676,15.823531499073155,13.354116928353964
411202,36.38175138360285,24.6835069893702,24.513784053663123,21.716072930919534,16.304500130975615,14.301697840429334,12.752594723440202,11.00355641743908
411203,32.22531365051759,22.40244200877899,21.659544558305363,19.176216850571723,14.845708241142045,13.013472046422585,11.574881659508149,9.955472707872133
411221,37.37820220639537,25.993459451579607,25.12000091846433,22.257059651277576,17.262930411012682,15.14061610391453,13.439359728628347,11.52427294202288
411224,22.495624136000288,16.39487163509324,15.109477401870233,13.358426789288611,10.973362803066134,9.657713127076732,8.667423069254268,7.43054746396862
411281,40.253378566585134,28.426012986588137,27.04218127877743,23.94170217422589,18.876836106287286,16.525849066303188,14.617792479306054,12.516054398392965
411282,24.84715230003435,17.597985160166193,16.717565755406746,14.773550504974969,11.66977683728546,10.235417078537475,9.165870085477541,7.891701824908958
411302,36.45202469933056,26.649045638888758,23.425700618240153,20.4783872380182,17.261452993651414,15.010485154133713,13.070880468908038,10.932236910822798
411303,35.42439401554889,25.957472894635778,22.771814340442422,19.89086752813856,16.756269255659586,14.540105400490589,12.648499476987391,10.591657906451887
411321,28.769685619761628,20.913942668462784,18.835141218603333,16.5333702784593,13.684947760792694,11.918083667676028,10.489012169290211,8.830001398745807
411322,34.41296080244323,24.9050825615513,22.340826456624352,19.61309034025425,16.31414005305465,14.224213531229578,12.431433737271862,10.409291151919186
411323,24.944558493305028,18.332119713083152,16.470139362003863,14.448621421421521,11.987777287352607,10.439256455486028,9.255683867574414,7.853765574437717
411324,32.594033029033696,23.753734986008045,21.04145511990377,18.39056577795172,15.36560752334659,13.347533547424288,11.66473219811753,9.779470511191521
411325,27.879552870078456,20.35777401269708,18.179339530635357,15.908975165978276,13.22084063683063,11.491736700573604,10.118903631719,8.523289171365434
411326,27.22940737642689,19.96017515126735,17.551357176491663,15.27828384477678,12.726731554744543,10.998260224336702,9.63654592459145,8.060158715691822
411327,35.46592596427821,25.745478964892083,22.946855991990024,20.138474716314473,16.866520125611043,14.72717351232916,12.880425695995976,10.763223091387328
411328,33.80010658466654,24.698493664628046,21.674976294818403,18.93058013233625,15.908522061050345,13.794789494612864,12.038813563873097,10.009249977771551
411329,34.47258822931933,25.398422084769184,21.930609182435063,19.05815983579895,16.101208165083843,13.882686665329517,12.052981089215928,10.007297823328795
411330,29.910637994206464,21.86203679169497,19.24482122184134,16.84828402667483,14.144407395962208,12.248901793866692,10.705278688528173,8.8779262630313
411381,33.76259730096421,24.762856008386372,21.55426660591782,18.74115867760428,15.747190849625904,13.615586679458353,11.840841589778895,9.864779022142633
411402,40.51164150916213,29.40738905345499,26.626574110811884,23.58596867671617,19.535136121035986,16.884469606754383,14.486084233657863,12.13466194749935
411403,39.15063373446466,28.1980602344851,25.55746383231238,22.623765738361072,18.703672009616255,16.18944907182936,13.938962330006829,11.6442919229722
411421,41.56833258381133,30.009188876162096,27.6063665061404,24.51190529125884,20.127831938985288,17.508154968906382,15.130149369985975,12.728291332432798
411422,40.697692688420794,29.154458892121962,26.66373233364568,23.594708405730504,19.40509661546953,16.89890119246466,14.62187442351092,12.265198549417688
411423,40.38709905757888,28.98334371242417,26.424236205046714,23.388054615213242,19.246052122805015,16.695953096143185,14.390684223118914,12.037105014430333
